,age,job,marital,education,balance,housing,loan,campaign,pdays,deposit
8714,47.0,entrepreneur,married,unknown,1481,yes,no,2,53.375,no
8715,59.0,admin.,married,secondary,1575,yes,no,3,53.375,no
8716,31.0,management,single,tertiary,4087,yes,no,2,53.375,no
8717,40.0,management,married,tertiary,294,yes,no,5,-1.0,no
8718,55.0,management,married,tertiary,154,no,no,2,53.375,no
8719,41.0,self-employed,single,tertiary,3950,yes,no,2,-1.0,no
8720,46.0,blue-collar,married,secondary,624,yes,no,1,-1.0,no
8721,35.0,services,divorced,secondary,-504,no,no,1,-1.0,no
8722,46.0,technician,divorced,secondary,111,yes,no,3,53.375,no
8723,31.0,blue-collar,married,secondary,1131,yes,yes,1,53.375,no
8724,49.0,management,married,tertiary,322,no,no,4,-1.0,no
8725,37.0,technician,married,secondary,0,yes,no,4,53.375,no
8726,41.0,technician,single,tertiary,-89,yes,no,4,53.375,no
8727,42.0,blue-collar,married,secondary,3,yes,no,1,-1.0,no
8728,34.0,technician,single,secondary,1313,no,no,4,-1.0,no
8729,55.0,technician,married,secondary,462,no,no,2,-1.0,no
8730,49.0,unemployed,married,primary,11,yes,no,6,-1.0,no
8731,59.0,technician,married,primary,3163,yes,no,2,-1.0,no
8732,26.0,technician,single,secondary,2,yes,yes,1,-1.0,no
8733,43.0,self-employed,married,tertiary,3157,no,no,2,53.375,no
8734,35.0,management,single,tertiary,4087,yes,no,3,53.375,no
8735,43.0,management,married,tertiary,-391,yes,no,6,-1.0,no
8736,51.0,blue-collar,married,tertiary,4087,yes,no,2,-1.0,no
8737,29.0,technician,single,secondary,4087,no,yes,2,53.375,no
8738,42.0,self-employed,married,secondary,240,yes,no,1,53.375,no
8739,73.0,retired,married,primary,508,no,no,4,53.375,no
8740,39.0,services,married,secondary,2,yes,no,6,-1.0,no
8741,39.0,management,married,tertiary,1654,no,yes,1,-1.0,no
8742,44.0,entrepreneur,married,secondary,860,yes,yes,2,53.375,no
8743,30.0,admin.,single,secondary,154,yes,no,2,-1.0,no
8744,32.0,admin.,married,tertiary,281,yes,no,1,-1.0,no
8745,57.0,retired,married,secondary,427,no,no,1,-1.0,no
8746,55.0,blue-collar,married,secondary,467,no,no,5,-1.0,no
8747,24.0,self-employed,single,tertiary,91,yes,no,2,-1.0,no
8748,41.0,services,married,secondary,1319,yes,no,1,-1.0,no
8749,39.0,admin.,married,tertiary,259,yes,no,1,-1.0,no
8750,52.0,self-employed,married,secondary,-488,yes,no,1,-1.0,no
8751,28.0,services,single,secondary,60,no,yes,1,-1.0,no
8752,56.0,management,married,primary,405,no,no,2,-1.0,no
8753,33.0,technician,married,secondary,177,yes,yes,6,-1.0,no
8754,41.0,management,married,tertiary,-412,yes,no,1,53.375,no
8755,32.0,management,married,tertiary,282,no,no,2,-1.0,no
8756,50.0,housemaid,married,tertiary,4087,no,no,2,-1.0,no
8757,28.0,services,single,secondary,373,yes,no,2,-1.0,no
8758,36.0,management,married,tertiary,-92,no,yes,3,-1.0,no
8759,36.0,blue-collar,married,primary,49,yes,no,2,53.375,no
8760,53.0,housemaid,married,primary,0,no,no,6,-1.0,no
8761,40.0,admin.,married,secondary,-283,no,no,2,-1.0,no
8762,34.0,technician,single,secondary,1313,no,no,1,21.0,no
8763,35.0,admin.,single,secondary,2452,yes,no,2,-1.0,no
8764,55.0,technician,married,secondary,517,yes,yes,4,-1.0,no
8765,49.0,management,married,tertiary,350,no,no,6,-1.0,no
8766,57.0,retired,married,primary,1623,yes,yes,1,-1.0,no
8767,44.0,blue-collar,single,secondary,-435,yes,no,2,-1.0,no
8768,57.0,retired,married,primary,333,no,no,2,-1.0,no
8769,36.0,management,married,tertiary,3770,yes,no,4,-1.0,no
8770,53.0,services,divorced,primary,778,yes,no,2,-1.0,no
8771,25.0,admin.,single,secondary,483,no,yes,1,53.375,no
8772,26.0,unemployed,single,tertiary,2170,no,no,1,-1.0,no
8773,33.0,management,single,tertiary,541,yes,yes,1,-1.0,no
8774,33.0,admin.,married,tertiary,205,no,no,2,-1.0,no
8775,29.0,technician,single,tertiary,2269,yes,no,1,53.375,no
8776,34.0,admin.,divorced,secondary,0,yes,no,1,-1.0,no
8777,46.0,services,divorced,unknown,973,no,no,1,-1.0,no
8778,25.0,admin.,married,secondary,894,yes,no,1,-1.0,no
8779,57.0,retired,married,primary,-12,no,yes,6,-1.0,no
8780,50.0,management,married,tertiary,0,no,no,1,53.375,no
8781,48.0,blue-collar,married,primary,4087,yes,no,1,-1.0,no
8782,32.0,admin.,single,secondary,-32,no,no,1,53.375,no
8783,45.0,blue-collar,single,primary,999,no,no,2,-1.0,no
8784,32.0,services,married,secondary,24,yes,yes,1,-1.0,no
8785,34.0,management,married,tertiary,0,yes,no,1,-1.0,no
8786,56.0,blue-collar,married,secondary,771,yes,yes,1,-1.0,no
8787,49.0,management,single,tertiary,1350,yes,yes,1,-1.0,no
8788,54.0,admin.,married,tertiary,19,no,no,2,-1.0,no
8789,44.0,management,single,tertiary,709,yes,no,1,-1.0,no
8790,35.0,blue-collar,single,primary,2040,no,no,1,53.375,no
8791,31.0,management,married,tertiary,303,yes,no,1,-1.0,no
8792,34.0,management,married,secondary,-311,yes,no,2,-1.0,no
8793,38.0,management,single,tertiary,690,yes,no,1,-1.0,no
8794,56.0,management,married,tertiary,2551,yes,no,2,-1.0,no
8795,49.0,technician,married,secondary,-142,yes,yes,4,-1.0,no
8796,44.0,blue-collar,married,secondary,-448,yes,no,2,-1.0,no
8797,33.0,admin.,married,tertiary,99,yes,yes,2,-1.0,no
8798,33.0,technician,single,secondary,18,no,no,2,-1.0,no
8799,29.0,services,single,secondary,37,no,yes,2,-1.0,no
8800,34.0,blue-collar,married,primary,3868,yes,no,1,53.375,no
8801,57.0,blue-collar,divorced,primary,4087,yes,no,1,53.375,no
8802,34.0,admin.,married,secondary,260,no,no,1,-1.0,no
8803,55.0,blue-collar,married,secondary,67,no,no,2,-1.0,no
8804,47.0,technician,divorced,secondary,157,yes,no,6,-1.0,no
8805,48.0,blue-collar,married,secondary,1513,no,yes,1,-1.0,no
8806,36.0,technician,single,secondary,1044,yes,no,6,-1.0,no
8807,34.0,blue-collar,married,secondary,113,yes,no,2,-1.0,no
8808,43.0,blue-collar,married,unknown,245,yes,no,1,-1.0,no
8809,55.0,management,married,tertiary,505,yes,no,1,53.375,no
8810,58.0,admin.,married,secondary,92,yes,no,1,-1.0,no
8811,62.0,self-employed,married,tertiary,3685,no,no,3,-1.0,no
8812,32.0,management,married,tertiary,1636,yes,no,1,-1.0,no
8813,35.0,management,married,tertiary,0,yes,no,1,-1.0,no
8814,33.0,management,single,tertiary,349,no,no,1,-1.0,no
8815,54.0,technician,married,primary,3067,yes,no,3,-1.0,no
8816,41.0,blue-collar,married,secondary,338,yes,no,1,-1.0,no
8817,58.0,retired,married,primary,282,yes,no,4,-1.0,no
8818,34.0,management,single,tertiary,1190,no,no,6,-1.0,no
8819,58.0,blue-collar,married,primary,73,no,no,1,-1.0,no
8820,30.0,technician,married,secondary,384,no,no,3,-1.0,no
8821,40.0,blue-collar,married,primary,-388,yes,no,3,53.375,no
8822,35.0,management,married,tertiary,354,no,yes,4,12.0,no
8823,37.0,admin.,single,secondary,192,yes,no,2,-1.0,no
8824,32.0,blue-collar,single,secondary,70,yes,no,6,-1.0,no
8825,33.0,services,married,secondary,22,yes,no,1,-1.0,no
8826,48.0,technician,married,secondary,335,no,no,3,-1.0,no
8827,46.0,blue-collar,divorced,primary,2775,no,yes,1,-1.0,no
8828,35.0,management,single,tertiary,592,no,yes,1,-1.0,no
8829,32.0,management,single,tertiary,1271,yes,no,1,-1.0,no
8830,30.0,self-employed,single,tertiary,48,no,no,2,53.375,no
8831,46.0,technician,married,tertiary,0,no,no,1,-1.0,no
8832,27.0,student,single,tertiary,4087,yes,no,2,53.375,no
8833,40.0,blue-collar,married,secondary,737,yes,no,2,-1.0,no
8834,60.0,entrepreneur,married,primary,83,yes,no,2,-1.0,no
8835,28.0,admin.,single,tertiary,1104,yes,no,6,-1.0,no
8836,27.0,admin.,single,unknown,5,yes,no,2,-1.0,no
8837,31.0,blue-collar,single,secondary,23,no,no,1,-1.0,no
8838,28.0,blue-collar,married,secondary,1137,no,no,4,53.375,no
8839,27.0,blue-collar,single,secondary,181,no,no,1,-1.0,no
8840,36.0,unemployed,divorced,secondary,4087,no,no,2,-1.0,no
8841,41.0,technician,married,secondary,871,yes,no,1,-1.0,no
8842,30.0,services,single,secondary,1824,yes,no,2,-1.0,no
8843,52.0,management,single,tertiary,4,no,yes,6,-1.0,no
8844,35.0,admin.,married,secondary,421,yes,no,1,-1.0,no
8845,37.0,housemaid,single,tertiary,561,no,no,1,53.375,no
8846,37.0,services,married,secondary,1498,yes,no,1,-1.0,no
8847,48.0,management,divorced,tertiary,657,no,yes,2,-1.0,no
8848,38.0,unemployed,married,secondary,0,no,no,2,-1.0,no
8849,44.0,technician,divorced,tertiary,4087,yes,no,3,-1.0,no
8850,43.0,technician,married,secondary,4087,yes,no,2,-1.0,no
8851,35.0,blue-collar,single,secondary,0,yes,no,3,53.375,no
8852,40.0,technician,married,secondary,192,no,no,2,-1.0,no
8853,42.0,blue-collar,married,primary,803,yes,no,2,-1.0,no
8854,51.0,blue-collar,married,primary,1694,no,no,2,-1.0,no
8856,40.0,blue-collar,divorced,primary,737,yes,yes,1,-1.0,no
8857,51.0,housemaid,married,unknown,174,no,no,3,-1.0,no
8858,24.0,self-employed,single,tertiary,931,yes,no,4,-1.0,no
8859,31.0,technician,married,tertiary,95,no,no,6,-1.0,no
8860,41.0,entrepreneur,married,primary,0,no,no,2,-1.0,no
8861,34.0,technician,single,secondary,4087,no,no,2,-1.0,no
8862,31.0,blue-collar,married,primary,68,yes,no,1,-1.0,no
8863,31.0,management,single,tertiary,1308,no,no,3,-1.0,no
8864,52.0,retired,divorced,primary,353,no,no,4,-1.0,no
8865,38.0,blue-collar,married,secondary,-40,yes,no,1,-1.0,no
8866,31.0,blue-collar,married,secondary,0,yes,no,1,-1.0,no
8867,34.0,admin.,married,secondary,-312,yes,no,1,-1.0,no
8868,22.0,student,single,unknown,549,no,no,1,-1.0,no
8869,60.0,services,married,secondary,4087,yes,no,4,-1.0,no
8870,28.0,blue-collar,married,secondary,1020,yes,no,1,-1.0,no
8871,31.0,admin.,married,secondary,3540,yes,no,1,-1.0,no
8872,32.0,management,married,tertiary,663,no,yes,3,-1.0,no
8873,74.5,retired,married,primary,2590,no,no,5,53.375,no
8874,70.0,retired,married,primary,4087,no,no,2,-1.0,no
8875,29.0,services,married,tertiary,6,yes,no,2,-1.0,no
8876,34.0,management,married,tertiary,118,no,yes,3,-1.0,no
8877,38.0,blue-collar,divorced,primary,-258,yes,no,2,53.375,no
8878,45.0,blue-collar,married,secondary,-221,yes,yes,1,-1.0,no
8879,40.0,management,married,secondary,2596,no,no,1,-1.0,no
8880,34.0,blue-collar,married,secondary,467,yes,no,2,53.375,no
8881,30.0,technician,divorced,secondary,3100,yes,no,1,53.375,no
8882,56.0,management,divorced,tertiary,722,no,no,3,53.375,no
8883,50.0,technician,married,secondary,797,yes,no,1,-1.0,no
8884,53.0,technician,married,tertiary,476,yes,no,1,-1.0,no
8885,48.0,unknown,married,unknown,558,no,no,6,-1.0,no
8886,53.0,entrepreneur,married,secondary,162,yes,no,2,-1.0,no
8887,27.0,technician,single,secondary,1842,yes,yes,2,53.375,no
8888,46.0,blue-collar,married,secondary,2348,no,no,1,-1.0,no
8889,54.0,retired,married,primary,11,yes,yes,6,-1.0,no
8890,36.0,blue-collar,married,secondary,2103,no,yes,1,-1.0,no
8891,31.0,technician,single,tertiary,967,no,no,3,-1.0,no
8892,58.0,technician,married,secondary,116,no,no,3,-1.0,no
8893,48.0,services,divorced,primary,2805,no,yes,2,-1.0,no
8894,29.0,services,married,secondary,1386,yes,no,1,-1.0,no
8896,37.0,admin.,married,secondary,0,yes,no,1,-1.0,no
8897,53.0,management,married,secondary,90,yes,no,5,-1.0,no
8898,58.0,management,married,secondary,37,no,no,6,-1.0,no
8899,33.0,admin.,married,secondary,7,yes,no,1,53.375,no
8900,38.0,management,married,tertiary,676,no,no,3,-1.0,no
8901,28.0,blue-collar,single,secondary,3817,yes,no,3,-1.0,no
8902,28.0,admin.,single,secondary,144,no,yes,1,-1.0,no
8903,37.0,management,single,tertiary,230,yes,yes,2,53.375,no
8904,27.0,management,single,tertiary,0,yes,no,1,-1.0,no
8905,36.0,technician,married,tertiary,1109,no,no,2,-1.0,no
8906,53.0,services,married,secondary,2925,yes,no,4,-1.0,no
8907,26.0,services,single,secondary,397,no,no,1,-1.0,no
8908,59.0,unemployed,single,secondary,865,no,no,1,-1.0,no
8909,31.0,technician,single,secondary,816,no,no,2,-1.0,no
8910,59.0,management,married,primary,396,yes,no,3,-1.0,no
8911,40.0,blue-collar,divorced,secondary,0,yes,no,2,-1.0,no
8912,27.0,technician,married,secondary,241,no,yes,1,-1.0,no
8913,32.0,services,married,secondary,243,yes,yes,1,-1.0,no
8914,42.0,entrepreneur,married,tertiary,233,no,no,1,-1.0,no
8915,43.0,services,married,secondary,43,yes,no,1,-1.0,no
8916,53.0,self-employed,married,tertiary,290,no,yes,3,-1.0,no
8917,30.0,services,single,secondary,101,yes,no,2,-1.0,no
8918,53.0,admin.,divorced,secondary,1151,yes,no,1,-1.0,no
8919,53.0,technician,divorced,secondary,45,no,no,6,-1.0,no
8920,57.0,management,married,tertiary,1410,yes,no,1,-1.0,no
8921,33.0,technician,married,secondary,1234,no,no,1,-1.0,no
8922,38.0,technician,married,secondary,2767,yes,no,2,-1.0,no
8923,33.0,student,single,unknown,4087,no,no,1,53.375,no
8924,42.0,management,divorced,secondary,-272,no,no,1,-1.0,no
8925,32.0,blue-collar,single,secondary,1036,yes,yes,2,-1.0,no
8926,42.0,technician,married,secondary,4087,no,no,4,-1.0,no
8927,41.0,technician,married,secondary,1043,yes,yes,1,-1.0,no
8928,35.0,technician,married,tertiary,1473,yes,no,3,-1.0,no
8929,48.0,entrepreneur,married,secondary,183,yes,no,6,-1.0,no
8930,24.0,management,single,secondary,86,no,no,2,-1.0,no
8931,59.0,blue-collar,married,secondary,0,yes,no,4,-1.0,no
8932,45.0,blue-collar,married,primary,2388,no,no,2,-1.0,no
8933,39.0,admin.,divorced,secondary,160,yes,no,1,-1.0,no
8934,46.0,management,married,tertiary,385,yes,no,4,-1.0,no
8935,38.0,entrepreneur,married,tertiary,4,yes,no,1,-1.0,no
8936,30.0,management,single,tertiary,119,no,no,1,-1.0,no
8937,52.0,technician,married,tertiary,0,no,yes,1,-1.0,no
8938,42.0,management,divorced,tertiary,742,yes,no,3,-1.0,no
8939,46.0,self-employed,divorced,secondary,0,no,no,1,-1.0,no
8940,33.0,management,single,tertiary,1724,no,no,6,-1.0,no
8941,52.0,retired,married,secondary,0,no,no,5,-1.0,no
8942,49.0,self-employed,married,tertiary,503,yes,no,4,53.375,no
8943,59.0,management,single,tertiary,68,yes,no,2,-1.0,no
8944,58.0,management,divorced,primary,4087,no,no,4,-1.0,no
8945,26.0,technician,single,tertiary,192,yes,no,1,-1.0,no
8946,41.0,management,married,tertiary,15,no,no,5,-1.0,no
8947,41.0,blue-collar,married,secondary,2157,yes,no,2,-1.0,no
8948,39.0,technician,married,secondary,3494,yes,no,1,53.375,no
8949,27.0,housemaid,married,primary,275,yes,no,2,-1.0,no
8950,47.0,self-employed,married,secondary,318,no,no,1,-1.0,no
8951,52.0,retired,married,tertiary,350,no,yes,1,-1.0,no
8952,37.0,technician,married,secondary,588,yes,no,4,-1.0,no
8953,38.0,blue-collar,married,secondary,2008,yes,no,1,-1.0,no
8954,42.0,technician,single,tertiary,35,yes,yes,1,53.375,no
8955,41.0,technician,married,secondary,2152,no,no,1,53.375,no
8956,46.0,entrepreneur,married,secondary,122,no,no,2,1.0,no
8957,40.0,services,divorced,secondary,160,no,no,3,-1.0,no
8958,41.0,student,single,secondary,1934,yes,no,2,-1.0,no
8959,60.0,retired,married,tertiary,0,yes,no,4,-1.0,no
8960,59.0,retired,married,unknown,613,no,no,2,-1.0,no
8961,59.0,retired,married,primary,574,no,no,6,-1.0,no
8962,28.0,blue-collar,single,primary,0,yes,yes,4,-1.0,no
8963,45.0,admin.,single,secondary,341,yes,yes,2,-1.0,no
8964,31.0,blue-collar,divorced,primary,158,yes,no,1,-1.0,no
8965,31.0,unemployed,single,tertiary,1489,yes,no,1,-1.0,no
8966,46.0,unknown,married,unknown,2911,no,no,6,-1.0,no
8967,51.0,self-employed,married,secondary,1178,no,no,2,-1.0,no
8968,37.0,admin.,married,secondary,96,no,no,1,53.375,no
8970,31.0,blue-collar,single,secondary,-575,yes,no,6,-1.0,no
8971,38.0,blue-collar,married,primary,3419,yes,no,5,-1.0,no
8972,39.0,technician,single,secondary,1104,no,no,2,53.375,no
8973,29.0,services,married,secondary,57,yes,no,6,-1.0,no
8974,65.0,retired,married,primary,343,no,no,2,-1.0,no
8975,26.0,admin.,single,secondary,-326,yes,no,3,-1.0,no
8976,44.0,admin.,married,secondary,0,no,no,1,-1.0,no
8977,27.0,management,single,tertiary,3104,yes,no,2,-1.0,no
8978,35.0,management,married,tertiary,648,no,no,2,-1.0,no
8979,36.0,admin.,single,secondary,4087,yes,no,2,53.375,no
8980,36.0,management,single,tertiary,-508,yes,no,2,-1.0,no
8981,24.0,blue-collar,single,secondary,327,yes,no,2,-1.0,no
8982,33.0,management,single,tertiary,1150,yes,no,2,-1.0,no
8983,53.0,management,single,tertiary,1074,yes,no,2,-1.0,no
8984,45.0,services,married,secondary,27,yes,yes,2,-1.0,no
8985,37.0,technician,married,secondary,3720,yes,no,1,-1.0,no
8986,60.0,blue-collar,divorced,primary,92,yes,no,3,-1.0,no
8988,37.0,blue-collar,married,primary,157,yes,no,6,-1.0,no
8989,34.0,unemployed,married,secondary,428,yes,no,2,53.375,no
8990,28.0,blue-collar,married,secondary,0,yes,no,4,-1.0,no
8991,44.0,technician,single,secondary,54,no,yes,2,-1.0,no
8992,34.0,management,married,tertiary,13,yes,no,1,-1.0,no
8993,70.0,retired,married,primary,3230,no,no,1,-1.0,no
8994,38.0,management,single,tertiary,1637,no,yes,1,-1.0,no
8995,32.0,admin.,single,secondary,4087,yes,no,1,53.375,no
8996,39.0,entrepreneur,married,tertiary,1,yes,yes,1,-1.0,no
8997,38.0,technician,divorced,secondary,631,yes,no,2,-1.0,no
8998,36.0,housemaid,divorced,tertiary,4087,yes,no,6,-1.0,no
8999,32.0,blue-collar,single,tertiary,3014,yes,no,2,-1.0,no
9000,34.0,technician,single,secondary,920,yes,no,1,53.375,no
9001,49.0,management,married,tertiary,735,yes,no,3,-1.0,no
9002,45.0,management,married,tertiary,1300,no,no,3,-1.0,no
9003,24.0,admin.,married,secondary,541,yes,no,4,-1.0,no
9004,47.0,management,married,tertiary,0,no,no,2,-1.0,no
9005,36.0,management,married,tertiary,1257,no,no,6,53.375,no
9006,25.0,services,married,secondary,4087,yes,no,4,-1.0,no
9007,30.0,admin.,single,secondary,585,no,yes,6,-1.0,no
9008,29.0,unemployed,single,tertiary,150,yes,no,1,-1.0,no
9009,27.0,services,married,secondary,202,yes,no,2,-1.0,no
9010,57.0,admin.,married,secondary,2137,no,no,6,-1.0,no
9011,38.0,self-employed,divorced,secondary,2674,yes,no,2,-1.0,no
9012,43.0,blue-collar,married,secondary,625,yes,no,1,-1.0,no
9013,35.0,management,single,secondary,73,yes,no,2,-1.0,no
9014,38.0,management,married,tertiary,2656,no,no,2,-1.0,no
9015,71.0,retired,married,secondary,3,no,no,3,53.375,no
9016,36.0,blue-collar,married,secondary,0,no,no,1,-1.0,no
9017,40.0,blue-collar,married,secondary,95,no,yes,4,-1.0,no
9018,50.0,blue-collar,married,primary,106,no,no,2,-1.0,no
9019,31.0,management,married,tertiary,477,yes,no,5,-1.0,no
9020,33.0,services,divorced,secondary,1529,yes,no,1,-1.0,no
9021,57.0,technician,married,secondary,28,yes,no,1,53.375,no
9022,32.0,services,single,tertiary,1743,yes,no,1,53.375,no
9023,52.0,blue-collar,married,primary,924,no,no,4,-1.0,no
9024,30.0,admin.,single,secondary,457,no,no,2,-1.0,no
9025,40.0,admin.,married,secondary,0,yes,no,1,53.375,no
9026,50.0,admin.,married,secondary,736,yes,no,1,-1.0,no
9027,32.0,management,married,tertiary,0,no,no,2,-1.0,no
9028,36.0,admin.,single,secondary,787,no,no,1,-1.0,no
9029,60.0,admin.,married,secondary,-396,yes,no,1,53.375,no
9030,48.0,services,married,secondary,1573,no,no,1,-1.0,no
9031,72.0,retired,married,primary,0,no,no,2,-1.0,no
9032,46.0,blue-collar,married,secondary,524,yes,no,6,-1.0,no
9033,45.0,blue-collar,married,primary,1558,yes,no,1,-1.0,no
9034,50.0,admin.,married,secondary,159,yes,no,2,-1.0,no
9035,29.0,management,married,tertiary,53,yes,no,6,-1.0,no
9036,40.0,management,single,unknown,838,yes,no,3,-1.0,no
9037,49.0,technician,married,secondary,3144,no,no,2,-1.0,no
9038,42.0,services,married,secondary,737,yes,no,2,-1.0,no
9039,43.0,technician,married,secondary,4056,no,no,6,53.375,no
9040,36.0,admin.,married,secondary,162,yes,yes,2,-1.0,no
9041,37.0,technician,married,primary,0,yes,no,4,-1.0,no
9042,59.0,retired,divorced,primary,217,yes,no,3,-1.0,no
9043,74.5,retired,married,primary,3324,no,no,1,-1.0,no
9044,53.0,management,married,secondary,2895,yes,no,1,-1.0,no
9045,53.0,management,married,tertiary,0,yes,no,3,-1.0,no
9046,57.0,retired,married,tertiary,4087,no,no,2,-1.0,no
9047,30.0,technician,married,secondary,-280,yes,no,2,53.375,no
9048,44.0,services,married,secondary,808,yes,no,2,-1.0,no
9049,51.0,blue-collar,married,primary,0,no,no,2,-1.0,no
9050,30.0,blue-collar,married,secondary,246,yes,no,2,53.375,no
9051,42.0,blue-collar,married,secondary,-972,yes,no,1,-1.0,no
9052,48.0,blue-collar,married,secondary,750,no,no,2,8.0,no
9053,40.0,unemployed,married,tertiary,2430,no,no,2,-1.0,no
9054,36.0,technician,married,secondary,-179,yes,no,1,-1.0,no
9055,40.0,admin.,married,secondary,1412,no,no,3,-1.0,no
9056,47.0,housemaid,married,secondary,-1531,yes,no,6,-1.0,no
9057,39.0,management,married,tertiary,51,no,no,2,-1.0,no
9058,41.0,services,married,unknown,88,yes,no,1,53.375,no
9059,42.0,housemaid,married,primary,-209,no,yes,2,-1.0,no
9060,50.0,housemaid,single,secondary,799,no,no,1,-1.0,no
9061,58.0,retired,married,tertiary,4048,no,yes,5,-1.0,no
